event_id,event_type,city,venue_type,music_genre,target_audience,day_of_week,start_time,ticket_price,capacity,tickets_sold,occupancy_rate,sales_start_days_before,promotion_strategy,main_sales_channel,drinks_included,weather,competing_events,result,business_notes
1123,Concierto pop,Sevilla,Recinto exterior,Comercial,Jóvenes 18-25,Viernes,22:00,28,400,307,0.77,30,Preventa por tramos,Web ticketing,0,Soleado,2,Buen resultado,Alta conversión por RRPP
1124,Fiesta reggaeton,Córdoba,Beach club,Latino,Jóvenes 25-35,Jueves,00:00,12,3000,2727,0.91,14,Preventa por tramos,Instagram,0,Nublado,0,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
1125,Fiesta techno,Madrid,Beach club,Reggaeton,Erasmus,Domingo,16:00,21,800,704,0.88,7,Descuento early bird,Web ticketing,2,Frío,1,Buen resultado,Instagram generó visibilidad pero pocas ventas directas
1126,Noche comercial,Valencia,Sala de conciertos,Urbano,Jóvenes 18-25,Sábado,20:00,12,400,295,0.74,30,RRPP universitarios,RRPP,2,Soleado,1,Buen resultado,Evento con alta ocupación y buen margen
1127,Fiesta reggaeton,Madrid,Terraza,Techno,Erasmus,Domingo,18:00,13,1200,1184,0.99,10,Colaboración con influencers locales,WhatsApp,0,Soleado,2,Sold out o casi sold out,Precio demasiado alto para el público objetivo
1128,Noche comercial,Madrid,Beach club,Techno,Universitarios,Viernes,18:00,12,400,266,0.67,14,Colaboración con influencers locales,WhatsApp,1,Lluvia,1,Resultado medio,Faltó campaña de urgencia en últimos días
1129,Afterwork,Madrid,Recinto exterior,Comercial,Universitarios,Sábado,16:00,12,1200,591,0.49,45,Preventa por tramos,WhatsApp,1,Nublado,1,Resultado flojo,Ventas lentas al inicio y aceleración final
1130,Fiesta techno,Córdoba,Discoteca,Reggaeton,Erasmus,Jueves,16:00,15,400,170,0.42,21,Campaña Instagram,WhatsApp,2,Frío,1,Resultado flojo,WhatsApp fue el canal más efectivo
1131,Evento indie,Valencia,Sala de conciertos,Reggaeton,Erasmus,Viernes,22:00,21,2000,1476,0.74,10,Comunidad WhatsApp,WhatsApp,1,Lluvia,0,Buen resultado,Ventas lentas al inicio y aceleración final
1132,Pool party,Córdoba,Beach club,Comercial,Erasmus,Viernes,18:00,23,800,733,0.92,7,Comunidad WhatsApp,WhatsApp,0,Soleado,0,Sold out o casi sold out,WhatsApp fue el canal más efectivo
1133,Evento indie,Granada,Sala de conciertos,Urbano,Público general,Viernes,20:00,21,1000,512,0.51,45,Sorteo de entradas,RRPP,2,Nublado,0,Resultado medio,Ventas lentas al inicio y aceleración final
1134,Pool party,Valencia,Discoteca,Indie,Universitarios,Sábado,18:00,25,300,300,1.0,21,Promoción grupos,WhatsApp,0,Lluvia,2,Sold out o casi sold out,Evento con alta ocupación y buen margen
1135,Fiesta Erasmus,Madrid,Beach club,Indie,Jóvenes 25-35,Domingo,20:00,9,1500,1076,0.72,30,Comunidad WhatsApp,Wegow,2,Calor,2,Buen resultado,La competencia afectó a las ventas
1136,Noche comercial,Córdoba,Beach club,Techno,Erasmus,Sábado,16:00,18,3000,2989,1.0,10,Promoción grupos,WhatsApp,1,Soleado,2,Sold out o casi sold out,Promoción por grupos funcionó muy bien
1137,Fiesta techno,Sevilla,Terraza,Latino,Erasmus,Domingo,18:00,23,3000,2835,0.94,7,Sorteo de entradas,Wegow,1,Calor,0,Sold out o casi sold out,WhatsApp fue el canal más efectivo
1138,Fiesta Erasmus,Valencia,Discoteca,Urbano,Jóvenes 25-35,Jueves,20:00,15,600,276,0.46,30,Colaboración con influencers locales,Instagram,2,Nublado,1,Resultado flojo,Evento con alta ocupación y buen margen
1139,Concierto pop,Madrid,Sala de conciertos,Comercial,Público general,Jueves,20:00,23,400,301,0.75,45,Comunidad WhatsApp,RRPP,2,Lluvia,1,Buen resultado,Instagram generó visibilidad pero pocas ventas directas
1140,Tardeo universitario,Madrid,Sala de conciertos,Urbano,Público general,Sábado,18:00,15,1200,890,0.74,21,RRPP universitarios,Web ticketing,2,Lluvia,0,Buen resultado,Ventas lentas al inicio y aceleración final
1141,Tardeo universitario,Madrid,Recinto exterior,Latino,Jóvenes 25-35,Jueves,22:00,9,1000,891,0.89,14,RRPP universitarios,Instagram,2,Calor,1,Buen resultado,Faltó campaña de urgencia en últimos días
1142,Afterwork,Sevilla,Sala de conciertos,Indie,Jóvenes 18-25,Sábado,00:00,7,300,253,0.84,45,Preventa por tramos,RRPP,0,Nublado,1,Buen resultado,Instagram generó visibilidad pero pocas ventas directas
1143,Fiesta Erasmus,Córdoba,Discoteca,Reggaeton,Universitarios,Domingo,22:00,12,3000,1661,0.55,7,Campaña Instagram,RRPP,0,Soleado,2,Resultado medio,Ventas lentas al inicio y aceleración final
1144,Afterwork,Málaga,Beach club,Comercial,Jóvenes 18-25,Jueves,00:00,7,1000,773,0.77,21,Comunidad WhatsApp,Fourvenues,2,Calor,0,Buen resultado,Precio demasiado alto para el público objetivo
1145,Concierto pop,Madrid,Recinto exterior,Comercial,Jóvenes 25-35,Viernes,22:00,25,800,654,0.82,7,Preventa por tramos,Fourvenues,2,Lluvia,0,Buen resultado,WhatsApp fue el canal más efectivo
1146,Noche comercial,Granada,Recinto exterior,Techno,Universitarios,Domingo,16:00,18,500,296,0.59,10,RRPP universitarios,Fourvenues,2,Frío,1,Resultado medio,La competencia afectó a las ventas
1147,Pool party,Valencia,Recinto exterior,Urbano,Universitarios,Viernes,18:00,20,2000,1810,0.91,7,Promoción grupos,WhatsApp,2,Soleado,1,Sold out o casi sold out,Promoción por grupos funcionó muy bien
1148,Pool party,Sevilla,Discoteca,Techno,Jóvenes 18-25,Sábado,18:00,23,1500,978,0.65,7,RRPP universitarios,Instagram,0,Lluvia,1,Resultado medio,Promoción por grupos funcionó muy bien
1149,Fiesta reggaeton,Málaga,Beach club,Techno,Universitarios,Domingo,20:00,13,1000,897,0.9,21,Promoción grupos,Instagram,2,Frío,0,Sold out o casi sold out,Evento con alta ocupación y buen margen
1150,Fiesta Erasmus,Málaga,Sala de conciertos,Techno,Jóvenes 25-35,Jueves,20:00,15,500,296,0.59,14,Comunidad WhatsApp,WhatsApp,0,Lluvia,2,Resultado medio,Instagram generó visibilidad pero pocas ventas directas
1151,Afterwork,Málaga,Discoteca,Urbano,Jóvenes 18-25,Sábado,18:00,7,800,644,0.81,21,Preventa por tramos,Instagram,2,Frío,0,Buen resultado,Ventas lentas al inicio y aceleración final
1152,Pool party,Valencia,Recinto exterior,Comercial,Público general,Viernes,16:00,22,400,315,0.79,30,RRPP universitarios,RRPP,2,Soleado,0,Buen resultado,Precio demasiado alto para el público objetivo
1153,Concierto pop,Granada,Beach club,Urbano,Erasmus,Sábado,00:00,23,1200,565,0.47,30,Colaboración con influencers locales,Fourvenues,0,Calor,1,Resultado flojo,Ventas lentas al inicio y aceleración final
1154,Fiesta techno,Madrid,Terraza,Urbano,Universitarios,Sábado,22:00,23,1500,1158,0.77,30,Campaña Instagram,Wegow,0,Frío,2,Buen resultado,Instagram generó visibilidad pero pocas ventas directas
1155,Fiesta reggaeton,Córdoba,Recinto exterior,Comercial,Universitarios,Domingo,16:00,15,300,215,0.72,7,Colaboración con influencers locales,Instagram,0,Frío,2,Buen resultado,Precio demasiado alto para el público objetivo
1156,Fiesta techno,Sevilla,Sala de conciertos,Comercial,Jóvenes 18-25,Sábado,16:00,15,1000,789,0.79,14,RRPP universitarios,RRPP,2,Frío,2,Buen resultado,WhatsApp fue el canal más efectivo
1157,Festival urbano,Córdoba,Beach club,Techno,Universitarios,Viernes,00:00,32,1200,1076,0.9,30,Promoción grupos,Wegow,2,Nublado,1,Sold out o casi sold out,La competencia afectó a las ventas
1158,Afterwork,Valencia,Terraza,Techno,Jóvenes 25-35,Sábado,22:00,13,300,265,0.88,45,Preventa por tramos,Instagram,1,Nublado,0,Buen resultado,La competencia afectó a las ventas
1159,Noche comercial,Valencia,Terraza,Indie,Jóvenes 18-25,Viernes,20:00,18,2000,706,0.35,45,Comunidad WhatsApp,Wegow,2,Lluvia,2,Resultado flojo,Ventas lentas al inicio y aceleración final
1160,Evento indie,Córdoba,Beach club,Indie,Jóvenes 25-35,Jueves,00:00,20,2000,890,0.45,21,Colaboración con influencers locales,RRPP,0,Lluvia,0,Resultado flojo,Promoción por grupos funcionó muy bien
1161,Fiesta techno,Málaga,Beach club,Urbano,Jóvenes 18-25,Domingo,00:00,20,1500,1254,0.84,30,Promoción grupos,Wegow,2,Soleado,2,Buen resultado,Instagram generó visibilidad pero pocas ventas directas
1162,Fiesta techno,Madrid,Beach club,Urbano,Público general,Domingo,20:00,20,600,233,0.39,45,RRPP universitarios,Instagram,2,Lluvia,2,Resultado flojo,La competencia afectó a las ventas
1163,Afterwork,Málaga,Recinto exterior,Comercial,Erasmus,Viernes,22:00,12,1000,663,0.66,21,Descuento early bird,RRPP,2,Lluvia,0,Resultado medio,Alta conversión por RRPP
1164,Noche comercial,Málaga,Discoteca,Comercial,Universitarios,Viernes,22:00,15,1000,661,0.66,14,Comunidad WhatsApp,Wegow,1,Nublado,2,Resultado medio,La competencia afectó a las ventas
1165,Pool party,Madrid,Recinto exterior,Techno,Erasmus,Sábado,18:00,25,2000,1986,0.99,30,Comunidad WhatsApp,Instagram,0,Nublado,2,Sold out o casi sold out,Instagram generó visibilidad pero pocas ventas directas
1166,Concierto pop,Madrid,Beach club,Reggaeton,Jóvenes 18-25,Domingo,18:00,23,1000,950,0.95,30,RRPP universitarios,WhatsApp,2,Soleado,2,Sold out o casi sold out,WhatsApp fue el canal más efectivo
1167,Evento indie,Córdoba,Sala de conciertos,Indie,Erasmus,Domingo,16:00,23,3000,1203,0.4,14,Campaña Instagram,Fourvenues,2,Nublado,1,Resultado flojo,La competencia afectó a las ventas
1168,Afterwork,Valencia,Recinto exterior,Pop,Jóvenes 18-25,Jueves,20:00,7,1000,310,0.31,30,Colaboración con influencers locales,Wegow,2,Lluvia,1,Resultado flojo,WhatsApp fue el canal más efectivo
1169,Festival urbano,Sevilla,Discoteca,Techno,Jóvenes 18-25,Jueves,00:00,27,500,390,0.78,10,Promoción grupos,RRPP,1,Frío,2,Buen resultado,Alta conversión por RRPP
1170,Concierto pop,Granada,Discoteca,Reggaeton,Jóvenes 18-25,Viernes,16:00,22,1500,1145,0.76,14,Sorteo de entradas,WhatsApp,1,Soleado,1,Buen resultado,Promoción por grupos funcionó muy bien
1171,Concierto pop,Valencia,Sala de conciertos,Pop,Público general,Viernes,20:00,27,1200,567,0.47,14,Sorteo de entradas,Web ticketing,0,Calor,0,Resultado flojo,Evento con alta ocupación y buen margen
1172,Fiesta techno,Valencia,Discoteca,Pop,Universitarios,Jueves,00:00,15,2000,1291,0.65,45,Descuento early bird,Instagram,2,Frío,1,Resultado medio,WhatsApp fue el canal más efectivo
1173,Tardeo universitario,Madrid,Sala de conciertos,Latino,Jóvenes 25-35,Jueves,20:00,15,2000,1542,0.77,14,Comunidad WhatsApp,WhatsApp,2,Nublado,0,Buen resultado,Precio demasiado alto para el público objetivo
1174,Afterwork,Córdoba,Recinto exterior,Reggaeton,Jóvenes 18-25,Domingo,20:00,8,500,351,0.7,21,Colaboración con influencers locales,Wegow,1,Frío,1,Buen resultado,La competencia afectó a las ventas
1175,Festival urbano,Madrid,Terraza,Comercial,Público general,Domingo,16:00,28,2000,1758,0.88,14,Descuento early bird,WhatsApp,0,Calor,1,Buen resultado,Ventas lentas al inicio y aceleración final
1176,Fiesta Erasmus,Granada,Discoteca,Techno,Universitarios,Jueves,18:00,15,600,563,0.94,45,Preventa por tramos,Instagram,2,Lluvia,1,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
1177,Fiesta techno,Valencia,Discoteca,Latino,Jóvenes 18-25,Sábado,00:00,15,1500,783,0.52,30,Promoción grupos,Instagram,1,Soleado,1,Resultado medio,Instagram generó visibilidad pero pocas ventas directas
1178,Fiesta techno,Valencia,Discoteca,Pop,Jóvenes 18-25,Sábado,22:00,16,1500,1397,0.93,21,Sorteo de entradas,Web ticketing,2,Calor,2,Sold out o casi sold out,Promoción por grupos funcionó muy bien
1179,Pool party,Valencia,Recinto exterior,Comercial,Jóvenes 18-25,Domingo,20:00,25,2000,1207,0.6,45,RRPP universitarios,Fourvenues,1,Soleado,0,Resultado medio,Alta conversión por RRPP
1180,Concierto pop,Málaga,Beach club,Techno,Erasmus,Jueves,00:00,23,3000,1720,0.57,45,RRPP universitarios,Instagram,0,Soleado,0,Resultado medio,Faltó campaña de urgencia en últimos días
1181,Fiesta reggaeton,Málaga,Recinto exterior,Comercial,Universitarios,Jueves,00:00,20,600,306,0.51,30,Campaña Instagram,Web ticketing,0,Lluvia,1,Resultado medio,Buena respuesta de comunidad universitaria
1182,Fiesta techno,Córdoba,Recinto exterior,Indie,Universitarios,Domingo,20:00,18,1000,706,0.71,45,RRPP universitarios,Instagram,1,Lluvia,1,Buen resultado,La competencia afectó a las ventas
1183,Pool party,Sevilla,Recinto exterior,Techno,Público general,Jueves,22:00,22,1500,1090,0.73,45,Descuento early bird,Instagram,2,Calor,0,Buen resultado,Ventas lentas al inicio y aceleración final
1184,Tardeo universitario,Madrid,Sala de conciertos,Comercial,Jóvenes 25-35,Jueves,00:00,10,600,476,0.79,21,Colaboración con influencers locales,Instagram,2,Soleado,1,Buen resultado,Promoción por grupos funcionó muy bien
1185,Noche comercial,Sevilla,Discoteca,Pop,Erasmus,Viernes,00:00,13,1200,1063,0.89,7,RRPP universitarios,Wegow,0,Calor,2,Buen resultado,Alta conversión por RRPP
1186,Fiesta reggaeton,Valencia,Terraza,Techno,Público general,Viernes,20:00,18,600,210,0.35,30,Campaña Instagram,Instagram,1,Lluvia,2,Resultado flojo,La competencia afectó a las ventas
1187,Festival urbano,Córdoba,Discoteca,Urbano,Jóvenes 25-35,Domingo,00:00,33,300,144,0.48,14,Campaña Instagram,Instagram,0,Frío,1,Resultado flojo,Faltó campaña de urgencia en últimos días
1188,Pool party,Madrid,Discoteca,Techno,Jóvenes 25-35,Domingo,22:00,18,400,294,0.73,7,Preventa por tramos,Instagram,1,Calor,0,Buen resultado,Evento con alta ocupación y buen margen
1189,Afterwork,Córdoba,Discoteca,Techno,Jóvenes 25-35,Sábado,18:00,8,500,463,0.93,7,RRPP universitarios,Wegow,0,Calor,2,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
1190,Evento indie,Córdoba,Discoteca,Indie,Erasmus,Viernes,00:00,23,3000,2337,0.78,21,Preventa por tramos,RRPP,1,Lluvia,2,Buen resultado,La competencia afectó a las ventas
1191,Pool party,Granada,Sala de conciertos,Comercial,Jóvenes 18-25,Sábado,18:00,18,300,167,0.56,7,RRPP universitarios,Instagram,0,Calor,1,Resultado medio,Faltó campaña de urgencia en últimos días
1192,Fiesta Erasmus,Valencia,Discoteca,Latino,Público general,Sábado,16:00,17,600,521,0.87,30,Promoción grupos,Web ticketing,0,Soleado,1,Buen resultado,Ventas lentas al inicio y aceleración final
1193,Fiesta techno,Valencia,Beach club,Techno,Público general,Sábado,00:00,23,800,460,0.57,45,Preventa por tramos,RRPP,1,Lluvia,0,Resultado medio,Buena respuesta de comunidad universitaria
1194,Concierto pop,Málaga,Beach club,Urbano,Jóvenes 25-35,Jueves,18:00,22,3000,1796,0.6,10,Campaña Instagram,Fourvenues,0,Calor,1,Resultado medio,Precio demasiado alto para el público objetivo
1195,Fiesta reggaeton,Sevilla,Sala de conciertos,Reggaeton,Jóvenes 25-35,Domingo,22:00,20,3000,1483,0.49,45,Colaboración con influencers locales,Fourvenues,0,Nublado,0,Resultado flojo,Ventas lentas al inicio y aceleración final
1196,Fiesta Erasmus,Málaga,Sala de conciertos,Techno,Universitarios,Jueves,18:00,14,2000,1497,0.75,10,Preventa por tramos,Web ticketing,1,Nublado,2,Buen resultado,Evento con alta ocupación y buen margen
1197,Tardeo universitario,Granada,Beach club,Techno,Jóvenes 25-35,Domingo,00:00,14,500,444,0.89,45,Descuento early bird,Instagram,2,Calor,0,Buen resultado,Faltó campaña de urgencia en últimos días
1198,Fiesta reggaeton,Sevilla,Terraza,Techno,Universitarios,Jueves,20:00,13,2000,2000,1.0,14,Comunidad WhatsApp,RRPP,1,Calor,2,Sold out o casi sold out,Evento con alta ocupación y buen margen
1199,Fiesta techno,Sevilla,Beach club,Pop,Jóvenes 25-35,Viernes,16:00,23,1000,939,0.94,21,Preventa por tramos,Wegow,1,Nublado,2,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
1200,Concierto pop,Valencia,Beach club,Indie,Jóvenes 18-25,Viernes,00:00,23,400,218,0.55,14,Colaboración con influencers locales,RRPP,1,Soleado,0,Resultado medio,Alta conversión por RRPP
1201,Evento indie,Madrid,Terraza,Urbano,Jóvenes 18-25,Viernes,22:00,15,500,397,0.79,10,Campaña Instagram,RRPP,2,Lluvia,0,Buen resultado,Buena respuesta de comunidad universitaria
1202,Fiesta reggaeton,Granada,Beach club,Techno,Jóvenes 25-35,Viernes,22:00,12,3000,2428,0.81,21,Colaboración con influencers locales,WhatsApp,2,Soleado,0,Buen resultado,Ventas lentas al inicio y aceleración final
1203,Fiesta Erasmus,Madrid,Discoteca,Urbano,Erasmus,Viernes,16:00,12,1000,1000,1.0,14,RRPP universitarios,WhatsApp,0,Calor,2,Sold out o casi sold out,Precio demasiado alto para el público objetivo
1204,Concierto pop,Valencia,Terraza,Reggaeton,Erasmus,Jueves,20:00,28,1500,968,0.65,45,Promoción grupos,RRPP,1,Calor,1,Resultado medio,Instagram generó visibilidad pero pocas ventas directas
1205,Noche comercial,Málaga,Terraza,Urbano,Público general,Sábado,22:00,17,800,454,0.57,7,Descuento early bird,WhatsApp,0,Frío,0,Resultado medio,Faltó campaña de urgencia en últimos días
1206,Fiesta Erasmus,Málaga,Discoteca,Reggaeton,Público general,Jueves,22:00,17,300,254,0.85,21,Promoción grupos,Wegow,0,Soleado,0,Buen resultado,Ventas lentas al inicio y aceleración final
1207,Fiesta Erasmus,Granada,Discoteca,Urbano,Erasmus,Domingo,16:00,14,1000,674,0.67,7,Preventa por tramos,Wegow,0,Soleado,2,Resultado medio,Buena respuesta de comunidad universitaria
1208,Evento indie,Valencia,Discoteca,Urbano,Universitarios,Viernes,16:00,20,300,190,0.63,45,Preventa por tramos,Web ticketing,0,Frío,0,Resultado medio,Ventas lentas al inicio y aceleración final
1209,Festival urbano,Granada,Beach club,Pop,Jóvenes 25-35,Sábado,20:00,27,600,439,0.73,7,Campaña Instagram,Web ticketing,2,Nublado,0,Buen resultado,Precio demasiado alto para el público objetivo
1210,Afterwork,Madrid,Terraza,Urbano,Jóvenes 25-35,Domingo,00:00,7,2000,1338,0.67,14,Comunidad WhatsApp,Web ticketing,0,Soleado,0,Resultado medio,Promoción por grupos funcionó muy bien
1211,Fiesta Erasmus,Sevilla,Recinto exterior,Pop,Jóvenes 25-35,Domingo,16:00,15,400,306,0.77,10,Sorteo de entradas,Instagram,2,Soleado,1,Buen resultado,WhatsApp fue el canal más efectivo
1212,Tardeo universitario,Málaga,Terraza,Urbano,Jóvenes 25-35,Domingo,22:00,9,300,118,0.39,7,Promoción grupos,WhatsApp,2,Lluvia,2,Resultado flojo,Evento con alta ocupación y buen margen
1213,Pool party,Málaga,Terraza,Reggaeton,Universitarios,Sábado,00:00,25,3000,2446,0.82,45,Campaña Instagram,Wegow,2,Calor,0,Buen resultado,Faltó campaña de urgencia en últimos días
1214,Tardeo universitario,Granada,Sala de conciertos,Comercial,Universitarios,Sábado,22:00,9,2000,1497,0.75,30,RRPP universitarios,RRPP,2,Lluvia,2,Buen resultado,Evento con alta ocupación y buen margen
1215,Fiesta Erasmus,Madrid,Beach club,Urbano,Erasmus,Jueves,16:00,14,400,312,0.78,21,Campaña Instagram,Web ticketing,2,Calor,1,Buen resultado,Faltó campaña de urgencia en últimos días
1216,Fiesta Erasmus,Córdoba,Discoteca,Techno,Erasmus,Domingo,22:00,10,800,732,0.92,10,Comunidad WhatsApp,RRPP,2,Frío,1,Sold out o casi sold out,Alta conversión por RRPP
1217,Fiesta techno,Sevilla,Beach club,Comercial,Público general,Sábado,16:00,16,800,755,0.94,21,Promoción grupos,Wegow,0,Frío,0,Sold out o casi sold out,Precio demasiado alto para el público objetivo
1218,Concierto pop,Córdoba,Discoteca,Indie,Jóvenes 25-35,Viernes,00:00,30,300,250,0.83,45,Promoción grupos,RRPP,0,Frío,0,Buen resultado,Ventas lentas al inicio y aceleración final
1219,Fiesta reggaeton,Sevilla,Terraza,Comercial,Público general,Domingo,00:00,18,2000,1427,0.71,45,RRPP universitarios,RRPP,0,Soleado,1,Buen resultado,Faltó campaña de urgencia en últimos días
1220,Tardeo universitario,Málaga,Beach club,Urbano,Jóvenes 18-25,Sábado,22:00,15,2000,1867,0.93,45,RRPP universitarios,Instagram,1,Soleado,1,Sold out o casi sold out,Evento con alta ocupación y buen margen
